"route_label";"direction_id";"stop_sequence";"stop_name";"stop_lat";"stop_lon"
"326";1;32;"King George Station @ Bay 4";49.182677;-122.845166
"326";1;33;"Surrey Central Station @ Bay 1 Unloading Only";49.188852;-122.848203
"329";0;1;"Scottsdale Exchange @ Bay 2";49.137505;-122.888277
"329";0;2;"Eastbound 75 Ave @ 122A St";49.139292;-122.882514
"329";0;3;"Northbound 124 St @ 75 Ave";49.139771;-122.878926
"329";0;4;"Northbound 124 St @ 76 Ave";49.141345;-122.878962
"329";0;5;"Northbound 124 St @ 78 Ave";49.144933;-122.879015
"329";0;6;"Northbound 124 St @ 80 Ave";49.148701;-122.878969
"329";0;7;"Northbound 124 St @ 82 Ave";49.152415;-122.87897
"329";0;8;"Westbound 84 Ave @ 124 St";49.155806;-122.879823
"329";0;9;"Westbound 84 Ave @ 123 St";49.1559;-122.882978
"329";0;10;"Westbound 84 Ave @ 122 St";49.155919;-122.88542
"329";0;11;"Northbound Scott Rd @ 84 Ave";49.156256;-122.890181
"329";0;12;"Northbound Scott Rd @ 86 Ave";49.159865;-122.89018
"329";0;13;"Northbound Scott Rd @ Nordel Way";49.162457;-122.890176
"329";0;14;"Northbound Scott Rd @ 90 Ave";49.167342;-122.890117
"329";0;15;"Northbound Scott Rd @ Holt Rd";49.169575;-122.890094
"329";0;16;"Northbound Scott Rd @ 93A Ave";49.173249;-122.890031
"329";0;17;"Eastbound 96 Ave @ Scott Rd";49.177023;-122.889399
"329";0;18;"Eastbound 96 Ave @ 122 St";49.177087;-122.884175
"329";0;19;"Eastbound 96 Ave @ 124 St";49.177099;-122.879647
"329";0;20;"Eastbound 96 Ave @ 125 St";49.177099;-122.87666
"329";0;21;"Eastbound 96 Ave @ 126 St";49.177077;-122.872995
"329";0;22;"Eastbound 96 Ave @ 128 St";49.177067;-122.867433
"329";0;23;"Eastbound 96 Ave @ Prince Charles Blvd";49.177045;-122.863567
"329";0;24;"Eastbound 96 Ave @ 130A St";49.17703;-122.86091
"329";0;25;"Eastbound 96 Ave @ 132 St";49.177019;-122.855987
"329";0;26;"Eastbound 96 Ave @ 134 St";49.176992;-122.850709
"329";0;27;"Northbound King George Blvd @ 96 Ave";49.177621;-122.845422
"329";0;28;"Northbound King George Blvd @ Fraser Hwy";49.181116;-122.845247
"329";0;29;"King George Station @ Bay 4";49.182677;-122.845166
"329";0;30;"Surrey Central Station @ Bay 1 Unloading Only";49.188852;-122.848203
"329";1;1;"Surrey Central Station @ Bay 14";49.189133;-122.847582
"329";1;2;"King George Station @ Bay 1";49.182376;-122.845722
"329";1;3;"Southbound King George Blvd @ 98 Ave";49.179601;-122.845814
"329";1;4;"Westbound 96 Ave @ King George Blvd";49.177135;-122.847002
"329";1;5;"Westbound 96 Ave @ 134 St";49.177159;-122.851794
"329";1;6;"Westbound 96 Ave @ 132 St";49.177197;-122.857325
"329";1;7;"Westbound 96 Ave @ 130 St";49.177222;-122.861965
"329";1;8;"Westbound 96 Ave @ Prince Charles Blvd";49.177237;-122.864648
"329";1;9;"Westbound 96 Ave @ 128 St";49.177263;-122.868763
"329";1;10;"Westbound 96 Ave @ 126 St";49.177262;-122.874198
"329";1;11;"Southbound 124 St @ 96 Ave";49.176738;-122.879336
"329";1;12;"Southbound 124 St @ 95 Ave";49.175188;-122.879321
"329";1;13;"Southbound 124 St @ Iona Place";49.17346;-122.879333
"329";1;14;"Southbound 124 St @ 93 Ave";49.171566;-122.879346
"329";1;15;"Westbound 92 Ave @ 124 St";49.170308;-122.879957
"329";1;16;"Westbound 92 Ave @ 122 St";49.170412;-122.885182
"329";1;17;"Westbound 92 Ave @ Scott Rd";49.17049;-122.88922
"329";1;18;"Southbound Scott Rd @ 90 Ave";49.166456;-122.890487
"329";1;19;"Southbound Scott Rd @ Nordel Way";49.161084;-122.890541
"329";1;20;"Southbound Scott Rd @ 86 Ave";49.159214;-122.890546
"329";1;21;"Eastbound 84 Ave @ Scott Rd";49.155908;-122.889712
"329";1;22;"Eastbound 84 Ave @ 121A St";49.155807;-122.885772
"329";1;23;"Eastbound 84 Ave @ 122A St";49.155707;-122.881945
"329";1;24;"Eastbound 84 Ave @ 124 St";49.155646;-122.879662
"329";1;25;"Southbound 124 St @ 82 Ave";49.151693;-122.879204
"329";1;26;"Southbound 124 St @ 80 Ave";49.148056;-122.879214
"329";1;27;"Southbound 124 St @ 78 Ave";49.144249;-122.879175
"329";1;28;"Southbound 124 St @ 76 Ave";49.141329;-122.879133
"329";1;29;"Westbound 75 Ave @ 123A St";49.139385;-122.88075
"329";1;30;"Westbound 75 Ave @ 122A St";49.13944;-122.883472
"329";1;31;"Southbound 121A St @ 75 Ave";49.139021;-122.885812
"329";1;32;"Scottsdale Exchange @ Bay 6";49.137661;-122.887792
"335";0;1;"Surrey Central Station @ Bay 3";49.188847;-122.848829
"335";0;2;"Northbound University Dr @ 104 Ave";49.192053;-122.850689
"335";0;3;"Northbound University Dr @ 105A Ave";49.1948;-122.850734
"335";0;4;"Northbound University Dr @ 107A Ave";49.197675;-122.85073
"335";0;5;"Gateway Station @ Bay 3";49.198812;-122.85022
"335";0;6;"Eastbound 108 Ave @ King George Blvd";49.19876;-122.844888
"335";0;7;"Eastbound 108 Ave @ Whalley Blvd";49.198765;-122.841931
"335";0;8;"Eastbound 108 Ave @ 138 St";49.198785;-122.839199
"335";0;9;"Eastbound 108 Ave @ 140 St";49.198748;-122.833479
"335";0;10;"Eastbound 108 Ave @ 142 St";49.198742;-122.828001
"335";0;11;"Eastbound 108 Ave @ 144 St";49.198713;-122.822538
"335";0;12;"Eastbound 108 Ave @ 146 St";49.198681;-122.817035
"335";0;13;"Eastbound 108 Ave @ 148 St";49.198633;-122.811885
"335";0;14;"Eastbound 108 Ave @ Oriole Dr";49.198663;-122.80821
"335";0;15;"Southbound 150 St @ 107A Ave";49.197569;-122.806329
"335";0;16;"Southbound 150 St @ 10600 Block";49.194934;-122.80642
"335";0;17;"Southbound 150 St @ 105 Ave";49.192658;-122.806503
"335";0;18;"Eastbound 104 Ave @ 150 St";49.191359;-122.805799
"335";0;19;"Guildford Exchange @ Bay 1";49.191353;-122.803459
"335";0;20;"Eastbound 104 Ave @ 152 St";49.191386;-122.799852
"335";0;21;"Eastbound 104 Ave @ 154 St";49.191447;-122.79462
"335";0;22;"Southbound 156 St @ 104 Ave";49.190958;-122.789872
"335";0;23;"Southbound 156 St @ 102 Ave";49.187702;-122.789877
"335";0;24;"Eastbound 100 Ave @ 156 St";49.184283;-122.789124
"335";0;25;"Eastbound 100 Ave @ 158 St";49.184293;-122.783781
"335";0;26;"Eastbound 100 Ave @ 160 St";49.184292;-122.779633
"335";0;27;"Southbound 160 St @ 98 Ave";49.180319;-122.778807
"335";0;28;"Southbound 160 St @ 96 Ave";49.176463;-122.778999
"335";0;29;"Southbound 160 St @ 93A Ave";49.172601;-122.778962
"335";0;30;"Southbound 160 St @ 92 Ave";49.169518;-122.778977
"335";0;31;"Southbound 160 St @ 91 Ave";49.167923;-122.778961
"335";0;32;"Southbound 160 St @ 88 Ave";49.16239;-122.778991
"335";0;33;"Southbound 160 St @ Fraser Hwy";49.156682;-122.778996
"335";0;34;"Westbound 84 Ave @ 160 St";49.155556;-122.779581
"335";0;35;"Westbound 84 Ave @ Venture Way";49.155559;-122.785083
"335";0;36;"Westbound 84 Ave @ 156 St";49.155582;-122.790673
"335";0;37;"Westbound 84 Ave @ 154 St";49.155584;-122.797117
"335";0;38;"Southbound 152 St @ 84 Ave";49.155093;-122.801542
"335";0;39;"Southbound 152 St @ 82 Ave";49.152643;-122.80145
"335";0;40;"Southbound 152 St @ 7900 Block";49.147524;-122.80134
"335";0;41;"Southbound 152 St @ 76 Ave";49.140428;-122.801247
"335";0;42;"Westbound 72 Ave @ 152 St";49.133757;-122.802055
"335";0;43;"Westbound 72 Ave @ 150 St";49.133791;-122.807309
"335";0;44;"Westbound 72 Ave @ 148 St";49.133833;-122.812711
"335";0;45;"Westbound 72 Ave @ 146 St";49.133818;-122.818323
"335";0;46;"Westbound 72 Ave @ 144 St";49.13382;-122.824051
"335";0;47;"Westbound 72 Ave @ 142 St";49.133769;-122.829433
"335";0;48;"Westbound 72 Ave @ 140 St";49.133719;-122.835233
"335";0;49;"Westbound 72 Ave @ 138 St";49.133676;-122.839219
"335";0;50;"Newton Exchange @ Bay 1";49.133306;-122.841764
"335";1;1;"Newton Exchange @ Layover";49.133269;-122.843474
"335";1;2;"Newton Exchange @ Bay 7";49.13343;-122.841794
"335";1;3;"Eastbound 72 Ave @ 138 St";49.133508;-122.838027
"335";1;4;"Eastbound 72 Ave @ 140 St";49.13356;-122.833983
"335";1;5;"Eastbound 72 Ave @ 142 St";49.133595;-122.828395
"335";1;6;"Eastbound 72 Ave @ 144 St";49.133659;-122.822719
"335";1;7;"Eastbound 72 Ave @ 146 St";49.133677;-122.817341
"335";1;8;"Eastbound 72 Ave @ 148 St";49.133635;-122.811447
"335";1;9;"Eastbound 72 Ave @ 150 St";49.133657;-122.805923
"335";1;10;"Northbound 152 St @ 72 Ave";49.134063;-122.800899
"335";1;11;"Northbound 152 St @ 76 Ave";49.14156;-122.800889
"335";1;12;"Northbound 152 St @ 7900 Block";49.145969;-122.800967
"335";1;13;"Northbound 152 St @ 81 Ave";49.150356;-122.801112
"335";1;14;"Northbound 152 St @ 82 Ave";49.15226;-122.801185
"335";1;15;"Eastbound 84 Ave @ 152 St";49.15545;-122.800457
"335";1;16;"Eastbound 84 Ave @ 154 St";49.155458;-122.796138
"335";1;17;"Eastbound 84 Ave @ 156 St";49.155414;-122.789571
"335";1;18;"Eastbound 84 Ave @ 158 St";49.155382;-122.783883
"335";1;19;"Eastbound 84 Ave @ 160 St";49.155375;-122.780315
"335";1;20;"Northbound 160 St @ Fraser Hwy";49.158339;-122.778746
"335";1;21;"Northbound 160 St @ 88 Ave";49.163211;-122.778726
"335";1;22;"Northbound 160 St @ 89A Ave";49.165423;-122.778761
"335";1;23;"Northbound 160 St @ 91 Ave";49.168666;-122.778759
"335";1;24;"Northbound 160 St @ 92 Ave";49.170327;-122.778744
"335";1;25;"Northbound 160 St @ 93A Ave";49.173232;-122.778769
"335";1;26;"Northbound 160 St @ 96 Ave";49.177371;-122.778703
"335";1;27;"Northbound 160 St @ 98 Ave";49.181037;-122.778615
"335";1;28;"Westbound 100 Ave @ 160 St";49.184425;-122.779179
"335";1;29;"Westbound 100 Ave @ 158 St";49.184423;-122.784642
"335";1;30;"Northbound 156 St @ 100 Ave";49.184743;-122.789654
"335";1;31;"Northbound 156 St @ 102 Ave";49.188329;-122.789681
"335";1;32;"Westbound 104 Ave @ 156 St";49.191662;-122.790383
"335";1;33;"Westbound 104 Ave @ 154 St";49.191598;-122.795924
"335";1;34;"Westbound 104 Ave @ 152 St";49.191596;-122.801592
"335";1;35;"Guildford Exchange @ Bay 2";49.191632;-122.804013
"335";1;36;"Northbound 150 St @ 105 Ave";49.19248;-122.806246
"335";1;37;"Northbound 150 St @ 10600 Block";49.195692;-122.806183
"335";1;38;"Northbound 150 St @ 107A Ave";49.198027;-122.806085
"335";1;39;"Westbound 108 Ave @ Oriole Dr";49.198804;-122.809198
"335";1;40;"Westbound 108 Ave @ 148 St";49.198815;-122.813087
"335";1;41;"Westbound 108 Ave @ 146 St";49.198828;-122.818029
"335";1;42;"Westbound 108 Ave @ 144 St";49.19886;-122.823492
"335";1;43;"Westbound 108 Ave @ 142 St";49.19889;-122.828847
"335";1;44;"Westbound 108 Ave @ 140 St";49.19892;-122.834564
"335";1;45;"Westbound 108 Ave @ Whalley Blvd";49.198936;-122.840815
"335";1;46;"Westbound 108 Ave @ 13600 Block";49.198934;-122.844336
"335";1;47;"Westbound 108 Ave @ King George Blvd";49.198964;-122.847112
"335";1;48;"Gateway Station @ Bay 2";49.199;-122.849243
"335";1;49;"Southbound University Dr @ 107A Ave";49.197107;-122.851009
"335";1;50;"Southbound University Dr @ 105A Ave";49.193866;-122.851025
"335";1;51;"Southbound University Dr @ 104 Ave";49.191043;-122.850236
"335";1;52;"Surrey Central Station @ Bay 6";49.188948;-122.849377
"337";0;1;"Surrey Central Station @ Bay 5A";49.189461;-122.849708
"337";0;2;"Guildford Exchange @ Bay 1";49.191353;-122.803459
"337";0;3;"Eastbound 104 Ave @ 152 St";49.191386;-122.799852
"337";0;4;"Eastbound 104 Ave @ 154 St";49.191447;-122.79462
"337";0;5;"Northbound 156 St @ 104 Ave";49.192019;-122.789624
"337";0;6;"Northbound 156 St @ Hwy One Onramp";49.194903;-122.789679
"337";0;7;"Northbound 156 St @ 108 Ave";49.199154;-122.789701
"337";0;8;"Northbound 156 St @ 110 Ave";49.201899;-122.789698
"337";0;9;"Southbound 157A St @ 10900 Block";49.200597;-122.78529
"337";0;10;"Eastbound 108 Ave @ 158 St";49.198763;-122.78323
"337";0;11;"Southbound 160 St @ 108 Ave";49.19845;-122.778802
"337";0;12;"Eastbound 104 Ave @ Fraserglen Dr";49.191464;-122.771585
"337";0;13;"Eastbound 104 Ave @ 164 St";49.191468;-122.766956
"337";0;14;"Eastbound 104 Ave @ Oak Gate";49.191528;-122.760849
"337";0;15;"Northbound 168 St @ 104 Ave";49.191997;-122.756353
"337";1;1;"Northbound 168 St @ 104 Ave";49.191997;-122.756353
"337";1;2;"Northbound 168 St @ 106 Ave";49.195555;-122.75642
"337";1;3;"Westbound 108 Ave @ 168 St";49.198954;-122.757007
"337";1;4;"Westbound 108 Ave @ 165B St";49.198931;-122.763399
"337";1;5;"Westbound 108 Ave @ 164 St";49.198899;-122.768262
"337";1;6;"Westbound 108 Ave @ 162 St";49.19888;-122.773703
"337";1;7;"Westbound 108 Ave @ 160 St";49.198895;-122.779318
"337";1;8;"Westbound 108 Ave @ 158 St";49.198893;-122.783259
"337";1;9;"Northbound 157A St @ 10900 Block";49.200713;-122.785073
"337";1;10;"Westbound 110 Ave @ 157 St";49.202377;-122.786447
"337";1;11;"Southbound 156 St @ 110 Ave";49.202113;-122.789933
"337";1;12;"Southbound 156 St @ 108 Ave";49.198434;-122.789854
"337";1;13;"Southbound 156 St @ Hwy One Offramp";49.19495;-122.789844
"337";1;14;"Westbound 104 Ave @ 156 St";49.191662;-122.790383
"337";1;15;"Westbound 104 Ave @ 154 St";49.191598;-122.795924
"337";1;16;"Westbound 104 Ave @ 152 St";49.191596;-122.801592
"337";1;17;"Guildford Exchange @ Bay 2";49.191632;-122.804013
"337";1;18;"Surrey Central Station @ Bay 12";49.189699;-122.847774
"338";0;1;"Guildford @ Layover";49.194098;-122.805781
"338";0;2;"Southbound 150 St @ 105 Ave";49.192658;-122.806503
"338";0;3;"Guildford Exchange @ Bay 1";49.191353;-122.803459
"338";0;4;"Eastbound 104 Ave @ 152 St";49.191386;-122.799852
"338";0;5;"Eastbound 104 Ave @ 154 St";49.191447;-122.79462
"338";0;6;"Eastbound 104 Ave @ 156 St";49.191485;-122.789033
"338";0;7;"Eastbound 104 Ave @ 158 St";49.191461;-122.783771
"338";0;8;"Northbound 160 St @ 104 Ave";49.191523;-122.777907
"338";0;9;"Eastbound 104 Ave @ Fraserglen Dr";49.191464;-122.771585
"338";0;10;"Eastbound 104 Ave @ 164 St";49.191468;-122.766956
"338";0;11;"Eastbound 104 Ave @ Oak Gate";49.191528;-122.760849
"338";0;12;"Eastbound 104 Ave @ 168 St";49.191554;-122.755808
"338";0;13;"Eastbound 104 Ave @ 170A St";49.191495;-122.749372
"338";0;14;"Eastbound 104 Ave @ 174 St";49.19144;-122.741335
"338";0;15;"Southbound 177A St @ 101A Ave";49.186626;-122.730765
"338";1;1;"Southbound 177A St @ 101A Ave";49.186626;-122.730765
"338";1;2;"Westbound Barnston Dr E @ 177A St";49.185588;-122.732288
"338";1;3;"Westbound Barnston Dr E @ 175A St";49.184942;-122.736775
"338";1;4;"Westbound 100 Ave @ 174 St";49.184331;-122.740721
"338";1;5;"Westbound Barnston Dr W @ 172 St";49.184939;-122.74607
"338";1;6;"Northbound 168 St @ 103 Ave";49.189756;-122.756399
"338";1;7;"Westbound 104 Ave @ 168 St";49.19169;-122.757052
"338";1;8;"Westbound 104 Ave @ Oak Gate";49.191636;-122.762732
"338";1;9;"Westbound 104 Ave @ 164 St";49.19158;-122.768216
"338";1;10;"Westbound 104 Ave @ Fraserglen Dr";49.191615;-122.772876
"338";1;11;"Westbound 104 Ave @ 160 St";49.19131;-122.779707
"338";1;12;"Westbound 104 Ave @ 158 St";49.191631;-122.783274
"338";1;13;"Westbound 104 Ave @ 156 St";49.191662;-122.790383
"338";1;14;"Westbound 104 Ave @ 154 St";49.191598;-122.795924
"338";1;15;"Westbound 104 Ave @ 152 St";49.191596;-122.801592
"338";1;16;"Guildford Exchange @ Bay 2";49.191632;-122.804013
"338";1;17;"Northbound 150 St @ 105 Ave";49.19248;-122.806246
"338";1;18;"Guildford @ Layover";49.194098;-122.805781
"340";0;1;"22nd Street Station @ Bay 7";49.199633;-122.949901
"340";0;2;"Southbound Hwy 91A Onramp @ Howes St";49.188232;-122.949453
"340";0;3;"Southbound Hwy 91 Offramp @ Cliveden Ave";49.170089;-122.953649
"340";0;4;"Eastbound Kittson Parkway @ 109A St";49.119139;-122.919212
"340";0;5;"Eastbound Kittson Parkway @ McKenzie Dr";49.11875;-122.909576
"340";0;6;"Eastbound Kittson Parkway @ Summit Cres";49.118918;-122.900626
"340";0;7;"Eastbound 64 Ave @ Wade Rd";49.119346;-122.896549
"340";0;8;"Eastbound 64 Ave @ Sunwood Dr";49.119277;-122.892486
"340";0;9;"Northbound Scott Rd @ 64 Ave";49.119783;-122.890201
"340";0;10;"Northbound Scott Rd @ 66 Ave";49.123259;-122.890191
"340";0;11;"Northbound Scott Rd @ 68 Ave";49.126984;-122.890187
"340";0;12;"Northbound Scott Rd @ 70 Ave";49.131043;-122.890178
"340";0;13;"Northbound Scott Rd @ 72 Ave";49.135869;-122.890168
"340";0;14;"Scottsdale Exchange @ Bay 1";49.137407;-122.88851
"340";1;1;"Scottsdale Exchange @ Bay 3";49.137611;-122.888058
"340";1;2;"Southbound Scott Rd @ 7300 Block";49.135716;-122.890542
"340";1;3;"Southbound Scott Rd @ 72 Ave";49.133065;-122.890563
"340";1;4;"Southbound Scott Rd @ 70 Ave";49.129466;-122.890557
"340";1;5;"Southbound Scott Rd @ Wade Rd";49.123827;-122.890556
"340";1;6;"Westbound 64 Ave @ Scott Rd";49.119462;-122.891487
"340";1;7;"Westbound 64 Ave @ Wade Rd";49.119481;-122.896765
"340";1;8;"Westbound Kittson Parkway @ Summit Cres";49.119126;-122.902278
"340";1;9;"Westbound Kittson Parkway @ McKenzie Dr";49.118911;-122.911037
"340";1;10;"Westbound Kittson Parkway @ Lyon Rd";49.119253;-122.920971
"340";1;11;"Northbound Hwy 91 Offramp @ Cliveden Ave";49.171733;-122.94928
"340";1;12;"Northbound Hwy 91A Onramp @ Howes St";49.187932;-122.947272
"340";1;13;"22nd Street Station @ Unloading Only";49.199857;-122.949711
"341";0;1;"Newton Exchange @ Layover";49.133269;-122.843474
"341";0;2;"Newton Exchange @ Bay 7";49.13343;-122.841794
"341";0;3;"Eastbound 72 Ave @ 138 St";49.133508;-122.838027
"341";0;4;"Eastbound 72 Ave @ 140 St";49.13356;-122.833983
"341";0;5;"Eastbound 72 Ave @ 142 St";49.133595;-122.828395
"341";0;6;"Northbound 144 St @ 72 Ave";49.134162;-122.823215
"341";0;7;"Northbound 144 St @ 74A Ave";49.138558;-122.823288
"341";0;8;"Northbound 144 St @ 76 Ave";49.141375;-122.823279
"341";0;9;"Northbound 144 St @ 77A Ave";49.143562;-122.823331
"341";0;10;"Northbound 144 St @ 79 Ave";49.145773;-122.82332
"341";0;11;"Northbound 144 St @ 8100 Block";49.149561;-122.823357
"341";0;12;"Northbound 144 St @ 82A Ave";49.153359;-122.823274
"341";0;13;"Eastbound 84 Ave @ 144 St";49.155437;-122.822589
"341";0;14;"Eastbound 84 Ave @ 146 St";49.155438;-122.816872
"341";0;15;"Northbound 148 St @ 84 Ave";49.155988;-122.812341
"341";0;16;"Northbound 148 St @ Spenser Dr";49.158445;-122.812332
"341";0;17;"Northbound 148 St @ 86B Ave";49.160752;-122.812311
"341";0;18;"Northbound 148 St @ 88 Ave";49.163443;-122.812279
"341";0;19;"Northbound 148 St @ 90 Ave";49.166755;-122.812252
"341";0;20;"Northbound 148 St @ Fraser Hwy";49.170621;-122.812183
"341";0;21;"Northbound 148 St @ 94 Ave";49.173763;-122.812177
"341";0;22;"Northbound 148 St @ 96 Ave";49.177292;-122.812115
"341";0;23;"Northbound 148 St @ 98 Ave";49.180874;-122.812038
"341";0;24;"Eastbound 100 Ave @ 148 St";49.184067;-122.811494
"341";0;25;"Northbound 150 St @ 100 Ave";49.184581;-122.806344
"341";0;26;"Northbound 150 St @ 101 Ave";49.186426;-122.806324
"341";0;27;"Northbound 150 St @ 102A Ave";49.189261;-122.806311
"341";0;28;"Guildford Exchange @ Bay 3";49.191356999999996;-122.804448
"341";0;29;"Westbound 105 Ave @ Lincoln Dr";49.193278;-122.80321
"341";0;30;"Guildford @ Layover";49.194098;-122.805781
"341";1;1;"Guildford @ Layover";49.194098;-122.805781
"341";1;2;"Eastbound 105 Ave @ Lincoln Dr";49.19317;-122.803013
"341";1;3;"Southbound 152 St @ 105 Ave";49.192726;-122.801058
"341";1;4;"Westbound 104 Ave @ 152 St";49.191596;-122.801592
"341";1;5;"Southbound 150 St @ 104 Ave";49.190964;-122.806568
"341";1;6;"Southbound 150 St @ 102A Ave";49.188643;-122.806529
"341";1;7;"Southbound 150 St @ 101 Ave";49.185885;-122.80654
"341";1;8;"Westbound 100 Ave @ 150 St";49.184261;-122.807046
"341";1;9;"Southbound 148 St @ 100 Ave";49.183668;-122.812191
"341";1;10;"Southbound 148 St @ 98 Ave";49.180174;-122.81225
"341";1;11;"Southbound 148 St @ 96 Ave";49.176413;-122.812367
"341";1;12;"Southbound 148 St @ 94 Ave";49.173155;-122.812362
"341";1;13;"Southbound 148 St @ Fraser Hwy";49.169991;-122.812435
"341";1;14;"Southbound 148 St @ 90 Ave";49.166192;-122.812466
"341";1;15;"Southbound 148 St @ 88 Ave";49.162385;-122.812468
"341";1;16;"Southbound 148 St @ 86B Ave";49.160165;-122.812494
"341";1;17;"Southbound 148 St @ Spenser Dr";49.15762;-122.81252
"341";1;18;"Westbound 84 Ave @ 148 St";49.155608;-122.812993
"341";1;19;"Westbound 84 Ave @ 146 St";49.155621;-122.818346
"341";1;20;"Southbound 144 St @ 84 Ave";49.155035;-122.8235
"341";1;21;"Southbound 144 St @ 82 Ave";49.152751;-122.823501
"341";1;22;"Southbound 144 St @ 8100 Block";49.149175;-122.823561
"341";1;23;"Southbound 144 St @ 78A Ave";49.145604;-122.823533
"341";1;24;"Southbound 144 St @ 77A Ave";49.142924;-122.82348
"341";1;25;"Southbound 144 St @ 76 Ave";49.140557;-122.823514
"341";1;26;"Southbound 144 St @ 74A Ave";49.137874;-122.823467
"341";1;27;"Southbound 144 St @ 72A Ave";49.135249;-122.8235
"341";1;28;"Westbound 72 Ave @ 144 St";49.13382;-122.824051
"341";1;29;"Westbound 72 Ave @ 142 St";49.133769;-122.829433
"341";1;30;"Westbound 72 Ave @ 140 St";49.133719;-122.835233
"341";1;31;"Westbound 72 Ave @ 138 St";49.133676;-122.839219
"341";1;32;"Newton Exchange @ Bay 1";49.133306;-122.841764
"342";0;1;"Newton Exchange @ Layover";49.133269;-122.843474
"342";0;2;"Newton Exchange @ Bay 4";49.133304;-122.842598
"342";0;3;"Eastbound 72 Ave @ 138 St";49.133508;-122.838027
"342";0;4;"Eastbound 72 Ave @ 140 St";49.13356;-122.833983
"342";0;5;"Eastbound 72 Ave @ 142 St";49.133595;-122.828395
"342";0;6;"Southbound 144 St @ 72 Ave";49.133308;-122.823442
"342";0;7;"Southbound 144 St @ 70A Ave";49.130624;-122.823422
"342";0;8;"Southbound 144 St @ 68B Ave";49.127257;-122.823409
"342";0;9;"Southbound 144 St @ 67A Ave";49.124838;-122.823411
"342";0;10;"Southbound 144 St @ 66 Ave";49.122403;-122.823422
"342";0;11;"Southbound 144 St @ 64 Ave";49.118506;-122.823407
"342";0;12;"Southbound 144 St @ 6200 Block";49.115415;-122.82343
"342";0;13;"Southbound 144 St @ 60 Ave";49.112549;-122.823463
"342";0;14;"Southbound 144 St @ 57 Ave";49.106697;-122.823515
"342";0;15;"Westbound 57 Ave @ 142 St";49.106326;-122.826966
"342";0;16;"Northbound 142 St @ 60 Ave";49.111602;-122.828776
"342";0;17;"Eastbound 60 Ave @ 144 St";49.111771;-122.822579
"342";0;18;"Eastbound 60 Ave @ 146 St";49.111758;-122.817289
"342";0;19;"Eastbound 60 Ave @ 148 St";49.111724;-122.81174
"342";0;20;"Eastbound 60 Ave @ 150 St";49.111688;-122.80605
"342";0;21;"Southbound 152 St @ 60 Ave";49.111268;-122.801165
"342";0;22;"Southbound 152 St @ Panorama Dr";49.107963;-122.801175
"342";0;23;"Eastbound Hwy 10 @ 152 St";49.104296;-122.799861
"342";0;24;"Eastbound Hwy 10 @ 168 St";49.104145;-122.755775
"342";0;25;"Eastbound 58 Ave @ 176 St";49.107725;-122.734514
"342";0;26;"Eastbound 58 Ave @ 176A St";49.10772;-122.732784
"342";0;27;"Southbound 177B St @ 56A Ave";49.105445;-122.730386
"342";0;28;"Eastbound Hwy 10 @ 177B St";49.104048;-122.729694
"342";0;29;"Eastbound Hwy 10 @ 180 St";49.104022;-122.722935
"342";0;30;"Eastbound Hwy 10 @ 182 St";49.104054;-122.717863
"342";0;31;"Eastbound Hwy 10 @ 184 St";49.104031;-122.712195
"342";0;32;"Eastbound Hwy 10 @ 18600 Block";49.10405;-122.706512
"342";0;33;"Eastbound Hwy 10 @ 188 St";49.104051;-122.701101
"342";0;34;"Eastbound 56 Ave @ Hwy 10";49.104403;-122.687502
"342";0;35;"Eastbound 56 Ave @ Production Blvd";49.10436;-122.682581
"342";0;36;"Eastbound 56 Ave @ Production Way";49.104307;-122.67564
"342";0;37;"Eastbound 56 Ave @ 198 St";49.104294;-122.672811
"342";0;38;"Eastbound 56 Ave @ 200 St";49.104254;-122.668141
"342";0;39;"Eastbound 56 Ave @ 201A St";49.104222;-122.66365
"342";0;40;"Northbound 203 St @ 56 Ave";49.104589;-122.660102
"342";0;41;"Northbound 203 St @ Fraser Hwy";49.105966;-122.659978
"342";0;42;"Eastbound Logan Ave @ 203A St";49.107721;-122.657685
"342";0;43;"Langley Centre @ Bay 5";49.106449;-122.654727
"342";1;1;"Langley Centre @ Bay 2";49.106169;-122.654028
"342";1;2;"Westbound Douglas Cres @ 204 St";49.103635;-122.657813
"342";1;3;"Westbound 56 Ave @ 203 St";49.104386;-122.66168
"342";1;4;"Westbound 56 Ave @ 201A St";49.104398;-122.66477
"342";1;5;"Westbound 56 Ave @ 200 St";49.104445;-122.669281
"342";1;6;"Westbound 56 Ave @ 198 St";49.104437;-122.673709
"342";1;7;"Westbound 56 Ave @ Production Way";49.104454;-122.677117
"342";1;8;"Southbound 196 St @ 56 Ave";49.103678;-122.680075
"342";1;9;"Westbound 54 Ave @ Production Blvd";49.100228;-122.682839
"342";1;10;"Westbound 54 Ave @ 192 St";49.101285;-122.690136
"342";1;11;"Westbound Hwy 10 @ 192 St";49.104575;-122.692342
"342";1;12;"Westbound Hwy 10 @ 188 St";49.10424;-122.702163
"342";1;13;"Westbound Hwy 10 @ 18600 Block";49.104208;-122.707055
"342";1;14;"Westbound Hwy 10 @ 184 St";49.10421;-122.71326
"342";1;15;"Westbound Hwy 10 @ 182 St";49.104206;-122.718783
"342";1;16;"Westbound Hwy 10 @ 180 St";49.104231;-122.72436
